0044,6.0,6.3,6.3,5.9,5.9,7.2,5.4,2.8,6.1,5.8,5.9,3.3,6.8,6.2
0045,1.8,5.7,6.7,3.8,3.0,3.3,5.4,3.9,3.8,2.7,6.1,5.1,1.3,3.0
0046,1.0,5.3,6.0,3.4,3.2,3.1,3.9,5.1,4.4,2.6,3.6,5.1,1.6,2.8
0047,2.7,4.3,6.1,3.4,3.2,3.8,4.3,5.8,3.4,3.0,2.8,4.0,3.1,4.1
0048,1.7,4.6,4.1,3.3,2.3,4.0,3.2,5.2,3.1,2.2,2.2,4.7,2.9,2.0
0049,5.7,5.1,7.0,6.2,6.3,5.9,5.7,3.1,6.8,6.2,6.0,2.8,5.4,5.7
0050,7.1,5.3,6.1,6.1,6.0,6.9,6.2,3.3,6.7,5.6,5.9,3.1,7.2,6.1
0051,2.8,5.1,4.9,3.2,6.1,2.8,4.4,6.8,3.0,5.9,2.1,4.0,2.6,2.8
0052,5.0,5.4,6.2,5.8,5.9,6.6,4.8,4.1,5.8,5.8,5.6,2.7,6.7,5.2
0053,4.0,4.9,6.1,6.0,4.3,5.2,5.1,3.4,5.6,4.4,6.4,2.0,5.7,4.1
0054,4.0,5.8,5.8,5.3,6.4,5.0,4.3,4.4,4.4,5.2,4.8,4.3,4.9,4.7
0055,5.3,6.7,6.3,5.4,4.8,5.4,5.7,3.1,5.9,4.4,6.7,2.8,5.4,6.4
0056,3.8,5.7,5.7,5.8,5.4,4.2,5.3,3.1,4.6,5.3,4.7,2.9,6.0,4.9
0057,6.9,7.1,6.9,6.6,6.7,7.0,6.1,3.3,7.3,5.2,6.9,2.4,6.2,6.2
0058,7.2,6.8,5.4,5.2,5.3,7.3,5.3,2.7,7.1,3.8,7.2,2.6,6.0,7.4
0059,4.0,5.1,6.4,5.1,7.1,5.3,4.1,5.8,3.6,3.6,3.2,2.9,4.2,3.1
0060,3.1,6.3,7.0,5.1,5.2,3.7,4.4,3.8,5.7,4.8,5.3,4.1,4.8,5.0
0061,4.6,4.3,5.4,3.4,3.1,5.0,3.0,3.6,4.7,3.4,4.4,3.4,6.2,4.7
0062,1.2,4.0,4.9,3.8,3.1,1.7,2.1,4.4,1.2,2.4,1.7,4.2,1.8,1.4
0063,3.6,4.6,4.7,4.3,2.4,5.6,4.3,3.1,4.3,2.7,3.9,1.9,3.7,4.7
0064,4.6,4.9,5.1,5.0,4.6,6.7,4.2,2.9,5.8,3.8,4.7,1.9,5.4,5.1
0065,2.8,6.3,6.0,4.4,3.7,4.4,4.6,3.7,5.2,2.9,4.9,2.6,2.2,4.8
0066,4.0,4.7,5.9,5.3,3.4,4.1,4.8,3.1,4.4,3.0,4.7,4.1,4.7,5.4
0067,1.8,3.0,3.6,2.4,4.3,2.7,2.0,6.2,1.4,3.8,1.9,3.1,1.7,1.3
0068,4.1,5.1,5.4,4.8,4.1,5.7,4.7,3.2,5.8,3.4,5.6,2.4,3.8,5.6
0069,6.1,5.6,5.6,5.0,5.6,6.8,4.2,4.4,6.6,5.9,6.3,4.6,6.1,6.0
0070,3.0,4.8,4.4,4.3,3.3,2.2,3.0,2.2,2.1,4.0,2.7,2.8,4.7,5.6
0071,3.7,4.8,5.4,3.9,4.4,5.3,3.6,3.0,3.7,3.3,4.0,2.7,4.1,3.2
0072,4.0,4.1,5.0,3.6,3.1,5.2,3.2,3.2,4.4,2.9,4.6,3.1,3.7,4.1
0073,3.2,5.8,5.9,4.0,4.0,4.7,3.9,6.4,5.1,4.6,3.6,4.4,2.6,2.2
0074,6.1,6.2,6.1,4.9,6.3,4.7,6.2,2.0,3.9,5.0,5.3,2.9,5.1,7.3
0075,6.7,5.2,6.1,5.2,6.3,6.4,5.6,2.3,5.7,6.3,5.7,2.9,5.7,6.1
0076,4.7,5.4,5.4,5.0,5.3,5.8,5.2,2.4,5.3,5.1,5.4,4.6,5.1,5.2
0077,3.2,4.4,5.2,3.4,5.6,3.4,4.6,5.8,3.4,3.8,3.4,5.3,3.4,4.0
0078,5.8,5.4,6.4,5.6,5.1,7.0,5.1,2.8,6.4,5.3,6.1,3.0,5.8,7.2
0079,2.7,4.1,5.4,3.1,3.3,3.4,4.6,6.6,4.4,2.8,3.4,3.3,2.6,2.1
0080,4.9,5.3,5.7,4.2,4.9,4.7,5.2,2.2,5.1,4.8,4.8,3.4,6.2,5.3
0081,1.8,6.3,6.2,3.7,5.7,3.8,3.7,7.7,3.4,4.6,3.7,5.6,2.3,1.4
0082,7.0,5.8,6.2,5.0,7.0,5.7,5.1,2.4,5.3,6.1,6.6,3.1,4.6,6.1
0083,7.9,4.9,6.4,6.4,6.8,7.9,4.3,1.4,6.3,6.0,6.4,2.4,6.8,7.8
0084,6.1,5.6,6.9,6.1,4.9,7.3,4.7,2.0,6.2,5.4,5.9,3.3,7.0,6.2
0085,5.4,5.7,6.0,5.0,5.1,5.9,5.4,3.1,6.1,4.2,7.1,3.9,4.9,6.0
0086,5.9,5.6,6.2,5.7,6.3,6.2,5.7,2.7,5.9,4.9,5.9,3.1,4.9,5.6
0087,8.0,5.3,7.1,5.9,6.8,7.8,5.0,3.3,6.8,5.8,7.2,3.8,6.9,7.0
0088,6.4,5.6,6.0,5.6,5.7,6.1,4.7,3.1,5.8,5.3,6.0,2.7,5.9,6.1
0089,1.7,5.4,3.7,3.4,4.6,2.3,4.2,5.6,3.1,3.1,2.3,5.2,2.2,2.8
0090,7.6,5.6,6.9,6.3,4.8,7.6,5.0,2.7,6.4,5.8,6.9,2.7,6.3,7.3
0091,5.6,5.6,5.1,6.1,4.2,7.1,5.2,3.1,6.1,4.8,6.8,2.7,6.7,6.1
0092,6.7,5.8,5.3,5.6,4.6,6.9,4.7,3.2,5.2,4.7,5.7,3.0,5.8,6.0
0093,5.4,6.2,5.3,4.7,5.0,5.6,4.9,3.0,5.3,4.1,6.1,3.7,4.8,5.6
0094,7.6,4.9,5.9,5.6,6.7,6.3,4.6,2.7,5.7,4.4,6.4,2.9,6.2,6.8
0095,2.1,5.8,6.1,4.7,5.4,3.7,4.7,6.3,2.3,2.6,2.9,5.0,2.8,2.0
0096,2.8,6.7,6.3,3.6,4.0,3.1,4.6,5.0,3.6,3.3,4.1,5.6,2.4,2.7
0097,1.4,6.1,7.1,4.9,4.7,5.1,5.1,3.3,4.8,3.0,6.8,4.6,2.0,4.0
0098,6.7,5.3,7.0,6.2,6.3,7.6,5.0,1.0,6.7,5.7,7.4,2.7,6.8,7.8
0099,3.6,6.0,6.2,6.1,4.8,3.8,5.3,1.9,4.6,4.9,6.6,4.7,4.4,5.6
0100,7.1,7.1,7.6,6.1,6.8,6.8,5.8,1.1,7.4,7.1,7.7,3.1,5.9,8.0
0101,6.3,6.9,7.3,6.4,6.4,7.7,4.8,1.2,7.2,5.6,7.0,2.7,7.0,8.0
0102,4.7,5.9,7.2,6.6,5.9,6.2,5.0,1.4,5.8,6.4,6.3,2.1,6.0,6.8
0103,4.4,4.6,5.6,4.9,5.1,7.2,4.9,1.3,5.6,5.6,5.6,3.0,6.3,5.4
0104,1.6,4.6,7.0,5.3,5.4,2.9,3.9,3.1,3.6,4.4,2.3,3.4,2.2,1.8
0105,1.7,5.4,6.1,4.6,4.4,3.1,5.7,1.7,5.0,4.8,3.7,4.3,3.4,4.1
0106,2.9,4.7,7.0,6.6,4.3,3.9,5.2,2.8,3.8,5.7,4.4,4.2,4.9,3.8
0107,1.9,5.8,7.3,4.3,5.7,1.9,5.3,5.0,4.6,4.9,4.9,5.2,1.7,1.2
0108,5.2,6.1,6.7,5.1,5.4,5.0,5.3,1.3,6.1,5.3,5.4,3.2,5.4,6.0
0109,1.9,6.3,6.7,4.0,4.2,3.2,4.2,4.4,4.2,4.8,6.1,4.9,3.4,2.4
0110,6.9,5.8,4.8,6.0,5.6,6.1,4.8,2.0,5.7,5.9,5.7,5.1,6.3,7.0
0111,6.6,6.1,5.4,6.4,6.4,7.1,4.7,2.0,6.2,6.0,6.3,3.8,6.7,6.8
0112,5.3,6.8,5.9,5.9,5.6,6.4,6.0,3.7,5.2,5.2,5.6,5.0,5.6,6.1
0113,6.8,5.6,5.9,6.3,5.9,7.6,3.8,2.4,3.4,6.9,6.0,4.3,6.1,7.2
0114,5.2,5.8,4.9,5.4,5.2,5.6,5.2,2.1,5.2,5.7,5.2,3.7,5.1,5.7
0115,3.4,6.0,5.4,4.2,3.4,5.0,5.2,4.1,5.1,3.3,6.0,3.9,3.4,5.3
0116,6.0,5.8,4.9,5.6,6.6,7.0,4.9,2.1,6.1,5.9,6.0,4.1,5.9,6.9
0117,4.2,4.0,3.4,4.3,4.4,5.6,4.3,2.9,3.6,5.0,4.3,5.2,4.1,4.7
0118,3.9,5.4,4.9,4.3,4.8,4.2,4.4,2.8,4.9,3.7,4.1,4.2,4.6,4.4
0119,2.8,5.3,5.1,5.4,4.0,4.7,5.4,4.3,4.3,3.2,4.8,4.4,4.7,3.4
0120,5.4,4.3,5.6,4.8,5.9,6.3,5.0,2.9,5.0,5.7,6.7,4.4,5.8,5.8
0121,4.6,5.3,5.1,4.4,5.0,6.0,4.1,3.8,5.0,4.6,6.2,2.1,3.6,5.9
0122,2.7,5.6,6.2,4.7,3.3,1.7,3.9,2.9,2.9,4.6,2.1,2.7,1.9,3.8
0123,7.8,5.2,6.4,6.2,5.8,7.7,4.0,2.7,6.2,6.3,6.3,2.1,6.9,7.7
0124,1.8,3.8,5.7,4.1,3.6,3.0,3.0,3.6,2.4,3.7,2.3,3.3,1.9,2.9
0125,7.2,5.9,6.1,6.1,4.4,8.0,3.6,1.1,7.4,6.1,7.0,2.0,7.3,7.0
0126,7.8,6.3,6.2,6.9,6.0,8.0,4.2,1.6,7.1,6.0,8.1,1.3,8.0,8.3
0127,1.2,6.6,6.9,4.2,3.4,1.0,2.8,5.0,1.4,4.9,2.1,3.4,1.2,2.1
0128,1.3,5.8,6.1,3.7,3.2,1.7,3.9,4.0,3.4,3.7,1.4,3.3,1.0,2.7
0129,1.7,5.9,5.9,4.3,3.1,1.1,3.3,4.0,4.7,1.8,2.0,2.8,1.3,1.7
0130,6.0,6.3,5.9,5.8,4.2,7.2,3.0,2.8,5.7,4.6,6.1,3.1,5.9,5.9
0131,4.2,4.6,5.0,5.0,3.9,7.0,3.9,2.4,6.1,4.0,5.4,2.1,6.3,5.8
0132,1.3,4.9,4.9,4.2,3.8,2.2,3.6,3.6,3.1,3.6,1.8,4.6,1.9,1.9
0133,2.0,5.1,3.7,3.1,2.4,2.6,3.4,4.6,3.2,3.9,2.1,4.8,3.1,1.7
0134,6.3,5.9,5.8,4.4,3.7,6.8,5.1,4.1,5.8,5.2,5.6,4.9,6.3,4.3
0135,1.7,4.2,2.7,1.4,4.3,1.6,3.9,7.8,2.3,2.1,1.6,4.2,1.6,1.7
0136,2.0,3.7,5.0,2.9,4.4,3.1,2.8,4.3,2.1,3.4,3.1,5.1,2.7,2.2
0137,1.6,3.2,4.1,2.7,4.7,1.7,3.2,5.7,2.3,3.7,1.9,5.0,2.7,2.2
0138,4.3,4.9,3.2,4.3,4.4,6.1,4.8,3.7,5.8,4.6,5.0,3.4,5.3,4.8
0139,5.3,5.8,5.3,5.4,6.0,7.1,5.1,3.3,5.3,4.7,6.8,3.6,5.4,4.7
0140,6.4,7.3,4.6,5.8,5.8,5.7,4.3,2.4,5.3,4.7,5.1,3.6,5.3,6.0
0141,1.4,3.3,4.3,2.8,3.8,4.2,2.8,6.4,1.8,3.0,1.6,4.3,2.4,1.7
0142,6.4,4.9,4.3,5.4,6.1,7.1,4.3,2.4,6.3,5.4,4.9,3.8,7.0,6.2
0143,2.7,4.9,6.2,4.9,5.0,3.4,3.8,3.1,3.9,4.2,3.9,4.6,3.0,4.2
0144,6.1,4.0,4.4,4.2,4.0,7.0,4.6,1.9,5.9,4.6,5.4,3.4,6.1,5.0
0145,3.1,7.0,6.1,5.2,5.0,3.6,4.6,2.9,4.4,4.3,5.4,3.9,2.2,4.0
0146,6.7,7.6,7.8,6.3,6.6,6.3,5.1,2.4,6.1,5.2,6.3,3.9,4.7,7.2
0147,6.6,6.2,7.0,5.6,4.9,6.7,5.7,2.1,6.1,4.1,6.2,4.1,5.6,6.6
0148,5.1,7.1,7.1,4.8,4.9,4.4,4.9,2.9,4.8,4.9,6.1,4.4,4.1,5.2
0149,7.8,6.3,7.4,7.0,6.1,7.6,4.2,1.7,6.4,5.6,6.3,3.1,7.2,8.3
0150,7.0,5.9,6.4,5.2,7.0,6.9,3.7,3.1,5.0,5.3,6.2,4.0,5.7,5.9
0151,7.7,5.9,6.1,7.0,6.6,7.1,4.9,2.2,6.2,4.9,7.0,3.4,6.8,8.0
0152,7.4,7.1,7.2,7.4,5.0,7.6,4.7,1.9,7.1,5.2,7.2,2.8,6.6,8.3
0153,1.2,5.1,4.9,3.7,4.4,2.4,4.9,5.0,2.2,3.8,4.4,4.7,1.7,1.8
0154,1.2,5.0,5.1,2.4,4.0,1.3,3.6,5.9,2.2,2.9,1.2,4.7,1.3,1.2
0155,4.0,5.0,6.0,4.9,4.4,5.3,4.6,2.7,5.0,4.0,6.8,2.8,3.7,4.4
0156,4.8,6.8,6.4,5.0,4.6,5.4,5.4,2.3,5.9,4.2,6.2,3.6,3.6,5.2
0157,4.6,6.9,7.4,4.0,4.9,3.4,5.3,4.0,5.9,4.8,3.8,4.4,5.1,5.2
0158,1.4,5.4,6.3,4.1,5.0,1.8,4.3,4.6,2.8,3.8,1.9,4.2,2.7,1.9
0159,3.0,5.4,6.3,4.0,4.1,3.8,4.8,2.7,4.4,4.9,4.9,2.8,3.9,3.4
0160,4.0,5.9,7.3,4.3,5.3,4.1,5.2,2.8,4.7,4.3,4.9,3.4,5.7,4.7
0161,7.3,5.9,6.4,5.9,6.3,7.4,5.1,2.3,7.2,5.9,7.2,3.6,7.2,8.1
0162,5.8,7.6,6.4,6.0,4.1,7.0,5.2,3.6,6.4,5.3,7.1,4.7,7.1,7.1
0163,7.3,6.4,7.4,4.8,6.0,7.3,5.3,2.2,7.2,5.3,7.3,3.6,6.8,8.1
0164,6.7,5.4,6.8,6.7,6.6,8.1,5.0,1.2,7.8,6.3,6.9,2.2,7.4,7.4
0165,7.3,6.1,7.2,6.3,6.4,7.7,4.6,2.4,8.2,6.6,7.3,3.3,6.1,8.3
0166,1.8,6.2,7.4,3.3,5.4,2.2,4.4,4.9,3.7,4.8,1.8,3.9,2.4,1.1
0167,7.3,6.4,6.9,6.3,5.0,7.7,5.6,2.8,7.1,5.1,7.9,2.8,6.9,8.1
0168,5.8,5.0,5.1,5.4,5.8,5.9,5.6,2.4,6.2,5.9,5.9,3.2,7.3,6.2
0169,2.6,5.6,6.3,5.0,5.7,6.3,5.2,3.9,5.2,4.0,5.2,3.0,4.7,4.1
0170,2.4,7.8,7.8,4.8,6.4,2.6,4.3,3.4,4.4,4.6,4.7,3.8,2.9,3.4
0171,4.4,6.1,6.9,6.2,5.0,6.4,4.8,2.0,5.4,4.4,6.2,3.6,5.3,6.2
0172,7.7,5.8,5.9,5.9,5.9,8.2,3.3,2.0,6.7,4.7,7.6,2.7,7.3,7.7
0173,5.9,5.9,7.2,4.7,5.4,7.7,5.8,3.2,5.6,5.9,5.9,2.7,6.6,6.6
0174,4.4,5.6,5.8,5.3,4.1,5.8,5.3,4.0,5.7,5.3,6.3,3.6,4.4,5.2
0175,5.3,6.6,6.8,5.0,4.6,6.8,5.4,3.1,5.7,4.2,5.6,2.9,5.9,5.8
0176,7.6,7.8,8.2,6.2,6.3,7.3,6.3,2.8,6.4,6.2,7.1,2.1,6.9,7.3
0177,3.7,6.3,7.2,5.0,6.2,3.0,5.6,3.1,4.9,4.0,5.1,2.7,5.4,6.4
0178,6.7,4.3,5.0,5.3,4.3,7.2,5.1,2.8,5.6,5.1,6.4,2.6,6.8,6.3
0179,3.6,4.0,5.9,4.4,4.9,4.7,2.9,3.4,4.9,4.7,3.3,4.6,5.6,3.9
0180,6.4,6.3,7.1,5.6,4.7,5.9,5.7,3.8,5.6,4.8,6.6,2.7,6.1,6.3
0181,1.1,5.3,5.9,4.1,6.0,1.1,2.4,5.8,1.8,3.3,1.0,5.8,2.2,1.0
0182,7.2,7.6,7.7,6.7,4.8,7.8,6.1,1.9,6.2,5.2,8.1,2.2,6.1,7.6
0183,5.1,6.8,6.6,5.7,4.8,6.3,5.0,3.1,6.6,5.1,8.2,3.6,4.6,6.4
0184,6.9,6.8,7.3,7.2,7.7,8.4,4.6,1.8,8.3,7.6,8.4,2.2,7.9,8.8
0185,5.4,6.8,7.7,6.1,5.7,6.9,4.8,3.1,6.2,4.1,6.9,2.4,4.9,6.7
0186,1.0,3.7,3.9,2.7,1.6,1.4,2.9,6.9,1.3,1.1,1.7,5.6,1.2,1.3
0187,1.0,5.0,3.4,2.9,1.6,1.2,2.6,5.9,1.7,1.3,1.2,6.0,2.3,1.0
0188,6.4,5.3,6.9,6.6,6.6,7.2,5.0,2.6,5.7,7.1,6.0,3.9,5.9,7.4
0189,1.9,7.4,7.0,5.1,2.8,3.1,6.4,3.4,4.2,3.2,4.2,4.3,2.8,2.2
0190,2.0,6.2,6.7,3.1,2.1,1.7,3.2,4.9,3.6,2.4,4.0,5.2,1.0,1.8
0191,6.4,6.0,6.8,6.9,4.4,7.2,6.0,3.0,7.4,5.8,8.1,4.2,7.1,6.8
0192,8.3,6.9,7.1,7.1,6.0,8.0,4.9,2.3,7.6,6.4,7.9,2.3,7.8,8.2
0193,5.8,5.2,5.1,4.6,6.0,6.3,4.8,2.4,5.0,5.4,5.8,3.7,6.3,6.7
0194,6.9,5.1,5.6,6.0,6.2,6.8,5.7,2.3,6.7,5.4,6.8,3.4,7.0,6.6
0195,1.7,5.6,6.0,3.7,5.4,1.9,4.4,4.9,2.4,4.3,2.0,4.8,2.3,1.3
0196,6.2,5.9,6.6,6.6,4.4,6.0,5.6,2.3,6.0,5.1,6.8,3.0,6.8,7.8
0197,1.9,6.7,6.7,5.9,5.1,1.6,5.1,4.9,1.8,5.0,1.8,5.6,1.7,1.2
0198,7.1,5.1,5.4,6.0,4.9,6.8,5.0,2.3,6.0,4.9,6.2,3.0,6.4,7.2
0199,5.8,6.2,6.8,5.2,4.1,7.0,5.1,3.4,5.3,4.4,5.8,2.3,6.0,6.7
0200,3.4,7.0,6.8,6.3,5.8,6.0,6.2,4.3,7.3,5.3,7.4,4.3,6.0,5.9
0201,7.0,5.6,5.9,5.8,6.0,7.2,6.1,2.2,5.2,5.4,6.0,3.3,6.8,6.3
0202,3.7,6.7,6.1,4.3,5.1,3.9,5.7,3.7,5.7,5.0,6.2,4.0,4.0,5.4
0203,5.6,3.8,4.2,3.7,4.2,6.4,4.3,2.8,5.2,4.8,4.7,4.4,6.3,5.1
0204,7.2,5.8,5.7,6.2,6.7,6.9,5.0,2.6,7.1,5.2,6.8,2.7,6.7,8.0
0205,7.0,7.0,7.6,5.9,5.0,7.6,5.1,2.2,7.0,4.9,6.9,2.6,6.8,6.9
0206,6.7,6.7,6.9,6.7,5.9,8.1,6.2,1.2,7.2,6.4,6.8,2.3,6.8,7.4
0207,6.1,6.6,6.9,6.1,5.7,8.0,4.1,2.1,6.8,6.0,6.4,3.3,5.9,7.1
0208,1.6,5.6,6.7,2.9,3.8,1.7,4.0,6.0,2.4,3.4,2.2,4.2,1.7,1.9
0209,3.6,6.3,6.1,3.9,4.0,4.1,4.6,4.3,4.1,3.7,3.7,4.4,4.3,4.8
0210,4.7,6.0,5.9,3.9,3.7,5.1,5.1,4.0,4.8,4.4,6.2,2.7,5.2,5.4
0211,2.6,5.6,6.9,4.4,4.7,3.6,4.7,3.2,4.6,4.6,3.1,5.2,4.0,3.0
0212,4.9,5.4,5.8,6.1,3.9,6.8,4.4,2.3,5.6,3.4,5.1,4.3,5.4,5.6
0213,1.2,5.4,6.1,3.4,2.6,1.3,4.9,7.1,1.7,1.9,1.4,5.2,2.0,1.2
0214,2.2,4.9,5.2,4.2,5.7,3.1,3.4,6.0,4.6,4.8,2.6,4.3,5.4,2.9
0215,5.9,6.4,6.7,6.8,5.3,5.9,5.7,1.8,6.6,4.4,6.4,2.4,6.1,7.0
0216,1.8,6.1,6.0,4.0,3.7,3.4,4.7,5.6,3.7,2.8,2.3,4.1,3.0,1.9
0217,5.7,6.6,6.3,6.2,6.3,7.1,4.6,2.7,6.2,5.7,6.2,3.2,4.2,7.2
0218,2.4,6.2,5.7,2.6,6.4,1.4,3.1,7.2,1.8,6.2,2.0,4.7,1.7,1.2
0219,8.2,7.3,5.9,6.6,5.2,8.0,5.1,1.6,6.9,4.9,7.2,2.4,7.4,8.3
0220,6.2,7.0,6.7,5.9,4.1,7.6,5.1,2.7,6.1,4.0,7.0,3.3,5.7,6.6
0221,2.4,6.2,7.0,4.1,3.6,3.4,4.6,4.6,2.8,3.8,5.7,5.3,4.1,5.0
0222,2.2,6.6,5.8,2.8,4.6,1.7,3.4,4.7,1.9,4.1,1.6,5.0,2.6,2.6
0223,3.0,6.8,5.8,3.8,3.0,4.7,3.8,6.0,4.0,3.0,3.9,4.7,3.0,2.9
0224,4.0,6.1,6.0,4.2,6.6,6.6,4.4,2.7,5.8,5.4,6.8,3.7,4.6,6.2
0225,2.3,3.4,5.3,3.6,3.3,3.8,3.9,4.1,2.8,3.8,2.9,4.8,3.7,3.2
0226,5.3,4.9,6.1,2.7,7.1,1.8,3.2,7.2,1.2,3.9,1.4,5.0,2.1,1.3
0227,5.9,5.4,5.3,3.7,6.2,6.2,3.9,2.8,5.8,6.3,5.4,3.4,5.2,6.0
0228,7.6,7.8,6.7,5.6,5.9,7.7,4.9,2.6,7.0,6.9,7.3,3.0,5.9,7.9
0229,2.7,7.1,7.1,3.9,6.4,5.4,5.3,2.4,5.1,5.9,6.7,2.9,2.4,5.7
0230,7.8,7.6,7.3,6.2,6.7,7.4,4.7,1.8,5.9,6.4,8.0,2.3,6.0,7.4
0231,1.8,6.4,5.8,4.1,4.6,2.9,5.2,2.7,3.8,5.3,5.0,5.2,2.6,3.9
0232,7.2,6.8,7.6,5.8,6.1,7.2,7.0,2.2,6.0,6.0,7.9,3.8,7.2,7.3
0233,5.0,6.8,5.9,4.9,4.2,5.4,4.6,3.2,5.3,3.4,6.3,4.6,4.8,5.2
0234,2.3,7.8,5.7,3.8,3.2,2.8,4.1,4.1,3.2,3.0,2.3,6.3,2.1,2.0
0235,1.8,5.2,4.3,4.3,4.2,5.1,5.0,6.4,3.0,3.9,2.4,6.4,4.0,1.4
0236,1.3,4.6,5.7,3.0,4.7,1.1,3.3,5.8,1.9,3.1,2.0,6.7,2.2,1.6
0237,5.8,7.1,6.6,5.8,6.9,5.9,5.8,2.2,6.1,6.4,7.2,2.7,6.0,7.3
